3.51,20.0224184,7.56,,57.97286,36.72,,83.27315,280.44
3.52,21.697934,7.7400004,,55.20826,37.08,,89.97521,282.78
3.53,23.289674,7.7400004,,52.94631,37.620004,,101.70383,285.66
3.54,25.216518,7.56,,53.448968,37.440004,,109.66253,286.91998
3.55,26.724484,7.38,,56.213564,37.8,,111.92448,286.74002
3.56,27.059588,7.56,,56.799996,37.440004,,113.34867,287.28
3.57,26.389378,8.1,,58.30796,36.9,,115.44306,287.28
3.58,25.216518,8.82,,59.73215,36.36,,117.95633,287.46
3.59,23.37345,9.360001,,60.73746,36.18,,117.034808,287.82
3.6,21.865486,9.72,,61.32389,35.46,,117.118576,282.6
3.61,20.106194,10.08,,63.250732,35.64,,115.77816,280.26
3.62,18.514454,10.44,,85.11622,18.18,,118.37521,286.38
3.63,19.100884,10.62,,82.68672,19.44,,117.3699,286.74002
3.64,18.682004,10.8,,79.16814,20.7,,119.71563,294.84
3.65,16.671386,10.9800008,,79.58702,19.44,,116.3646,296.64
3.66,14.744541,10.9800008,,76.82241,20.7,,108.908552,302.4
3.67,13.40413,10.8,,79.00059,22.140002,,98.604132,307.62
3.68,11.477285,10.62,,80.0896736,22.140002,,97.85014,308.7
3.69,10.053097,10.44,,81.51386,20.7,,93.745128,310.86
3.7,8.461356,9.9,,82.01652,19.44,,92.82359,311.22
3.71,6.702065,9.18,,83.60825,19.8,,81.76519,316.08002
3.72,5.1103244,8.46,,84.529784,19.44,,76.73864,318.06
3.73,3.7699116,7.38,,86.289084,18.720002,,75.230668,317.88
